year,month,year_month,airport,residence_country,traveller_type,counts
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",New Zealand,Tourists (overnight),5
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",New Zealand,Visitors,5
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Nigeria,Tourists (overnight),6
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Nigeria,Visitors,6
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario","Non-resident visitors entering Canada, air",Excursionists (same-day),38
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario","Non-resident visitors entering Canada, air",Tourists (overnight),5256
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario","Non-resident visitors entering Canada, air",Visitors,5294
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Norway,Tourists (overnight),2
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Norway,Visitors,2
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Oceania,Excursionists (same-day),1
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Oceania,Tourists (overnight),75
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Oceania,Visitors,76
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Pakistan,Tourists (overnight),1
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Pakistan,Visitors,1
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Peru,Tourists (overnight),6
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Peru,Visitors,6
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Philippines,Tourists (overnight),4
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Philippines,Visitors,4
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Poland,Tourists (overnight),2
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Poland,Visitors,2
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Portugal,Tourists (overnight),6
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Portugal,Visitors,6
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario","Residents of countries other than the United States of America entering Canada, air",Excursionists (same-day),4
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario","Residents of countries other than the United States of America entering Canada, air",Tourists (overnight),611
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario","Residents of countries other than the United States of America entering Canada, air",Visitors,615
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Romania,Tourists (overnight),3
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Romania,Visitors,3
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Russian Federation,Tourists (overnight),1
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Russian Federation,Visitors,1
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Saint Pierre and Miquelon,Tourists (overnight),4
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Saint Pierre and Miquelon,Visitors,4
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Singapore,Tourists (overnight),8
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Singapore,Visitors,8
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario","South Africa, Republic of",Tourists (overnight),4
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario","South Africa, Republic of",Visitors,4
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Spain,Tourists (overnight),17
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Spain,Visitors,17
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Sweden,Tourists (overnight),6
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Sweden,Visitors,6
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Switzerland,Tourists (overnight),8
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Switzerland,Visitors,8
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Taiwan,Tourists (overnight),4
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Taiwan,Visitors,4
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Thailand,Tourists (overnight),1
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Thailand,Visitors,1
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Trinidad and Tobago,Tourists (overnight),2
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Trinidad and Tobago,Visitors,2
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Türkiye,Tourists (overnight),3
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Türkiye,Visitors,3
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",United Arab Emirates,Tourists (overnight),3
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",United Arab Emirates,Visitors,3
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",United Kingdom,Excursionists (same-day),1
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",United Kingdom,Tourists (overnight),77
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",United Kingdom,Visitors,78
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario","United States of America residents entering Canada, air",Excursionists (same-day),34
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario","United States of America residents entering Canada, air",Tourists (overnight),4645
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario","United States of America residents entering Canada, air",Visitors,4679
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Viet Nam,Tourists (overnight),2
2023,Jan,2023-01-01,"Toronto - Billy Bishop Toronto City Airport, Ontario",Viet Nam,Visitors,2
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Africa,Excursionists (same-day),2
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Africa,Tourists (overnight),1527
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Africa,Visitors,1529
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Africa - other countries,Tourists (overnight),673
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Africa - other countries,Visitors,673
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Algeria,Excursionists (same-day),1
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Algeria,Tourists (overnight),40
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Algeria,Visitors,41
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario","Americas, countries other than the United States of America",Excursionists (same-day),76
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario","Americas, countries other than the United States of America",Tourists (overnight),19412
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario","Americas, countries other than the United States of America",Visitors,19488
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario","Americas, countries other than the United States of America - other countries",Excursionists (same-day),21
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario","Americas, countries other than the United States of America - other countries",Tourists (overnight),2630
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario","Americas, countries other than the United States of America - other countries",Visitors,2651
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Antarctica and Adjacent Islands,Tourists (overnight),12
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Antarctica and Adjacent Islands,Visitors,12
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Antarctica and Adjacent Islands - all countries,Tourists (overnight),12
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Antarctica and Adjacent Islands - all countries,Visitors,12
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Argentina,Tourists (overnight),292
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Argentina,Visitors,292
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Asia,Excursionists (same-day),63
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Asia,Tourists (overnight),18267
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Asia,Visitors,18330
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Asia - other countries,Excursionists (same-day),2
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Asia - other countries,Tourists (overnight),1061
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Asia - other countries,Visitors,1063
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Australia,Excursionists (same-day),11
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Australia,Tourists (overnight),2085
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Australia,Visitors,2096
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Austria,Excursionists (same-day),1
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Austria,Tourists (overnight),586
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Austria,Visitors,587
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Bahamas,Tourists (overnight),607
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Bahamas,Visitors,607
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Barbados,Excursionists (same-day),2
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Barbados,Tourists (overnight),303
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Barbados,Visitors,305
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Belgium,Excursionists (same-day),3
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Belgium,Tourists (overnight),286
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Belgium,Visitors,289
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Bermuda,Excursionists (same-day),13
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Bermuda,Tourists (overnight),575
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Bermuda,Visitors,588
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Brazil,Excursionists (same-day),3
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Brazil,Tourists (overnight),2808
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Brazil,Visitors,2811
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario","Canadian residents returning from countries other than the United States of America, air",Excursionists (same-day),1329
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario","Canadian residents returning from countries other than the United States of America, air",Tourists (overnight),176030
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario","Canadian residents returning from countries other than the United States of America, air",Visitors,177359
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario","Canadian residents returning from the United States of America, air",Excursionists (same-day),10593
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario","Canadian residents returning from the United States of America, air",Tourists (overnight),579687
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario","Canadian residents returning from the United States of America, air",Visitors,590280
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario","Canadian-resident visitors returning to Canada, air",Excursionists (same-day),11922
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario","Canadian-resident visitors returning to Canada, air",Tourists (overnight),755717
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario","Canadian-resident visitors returning to Canada, air",Visitors,767639
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Chile,Excursionists (same-day),16
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Chile,Tourists (overnight),1206
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Chile,Visitors,1222
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",China,Excursionists (same-day),13
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",China,Tourists (overnight),2988
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",China,Visitors,3001
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Colombia,Excursionists (same-day),1
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Colombia,Tourists (overnight),604
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Colombia,Visitors,605
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Czechia,Tourists (overnight),375
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Czechia,Visitors,375
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Denmark,Excursionists (same-day),1
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Denmark,Tourists (overnight),474
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Denmark,Visitors,475
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Egypt,Excursionists (same-day),2
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Egypt,Tourists (overnight),251
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Egypt,Visitors,253
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Europe,Excursionists (same-day),111
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Europe,Tourists (overnight),27454
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Europe,Visitors,27565
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Europe - other countries,Excursionists (same-day),7
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Europe - other countries,Tourists (overnight),1470
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Europe - other countries,Visitors,1477
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Finland,Tourists (overnight),206
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",Finland,Visitors,206
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",France,Excursionists (same-day),12
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",France,Tourists (overnight),2284
2023,Jan,2023-01-01,"Toronto Pearson International Airport, Ontario",France,Visitors,2296
